DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2014,19720,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2015,20170,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2016,20770,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2017,21830,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2018,22720,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2019,23330,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2020,22230,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2021,24040,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2022,24660,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2023,25120,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovenia,2024,25480,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2000,8730,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2001,9020,b,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2002,9420,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2003,9880,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2004,10410,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2005,11070,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2006,12050,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2007,13340,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2008,14030,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2009,13230,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2010,14100,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2011,14540,b,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2012,14750,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2013,14830,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2014,15220,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2015,16000,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2016,16280,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2017,16730,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2018,17380,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2019,17760,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2020,17270,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2021,18320,b,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2022,18360,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2023,18750,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Slovakia,2024,19110,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2000,4000,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2001,3730,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2002,3920,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2003,4090,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2004,4450,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2005,4790,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2006,5070,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2007,5260,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2008,5240,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2009,4920,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2010,5260,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2011,5750,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2012,5950,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2013,6360,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2014,6500,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2015,6690,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2016,6770,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2017,7170,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2018,7290,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2019,7270,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2020,7340,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2021,8130,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2022,8490,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2023,8920,,
ESTAT:SDG_08_10(1.0),22/12/25 23:00:00,Annual,"Chain linked volumes (2020), euro per capita",Gross domestic product at market prices,Türkiye,2024,9220,,
