DATAFLOW,LAST UPDATE,freq,animals,month,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2000,149.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2001,138.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2002,135.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2003,124.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2004,128.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2005,124.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2006,127.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2007,128.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2008,129.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2009,123.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2010,118.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2011,128.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2012,147.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2013,159.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2014,169.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2015,164.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2016,177.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2017,176.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2018,179.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2019,183.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2020,185.90,b,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2021,177.50,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2022,168.60,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2023,163.80,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Hungary,2024,160.40,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2000,1689.97,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2001,1879.43,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2002,1805.62,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2003,1751.10,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2004,1746.01,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2005,1971.88,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2006,1888.44,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2007,1878.60,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2008,1916.85,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2009,1787.35,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2010,1688.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2011,1859.71,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2012,1982.11,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2013,1887.69,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2014,1877.40,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2015,2019.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2016,2069.41,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2017,2072.91,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2018,1980.48,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2019,1929.48,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2020,2027.68,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2021,2077.79,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2022,1962.12,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2023,1936.12,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Ireland,2024,1899.49,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Iceland,2011,19.80,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Iceland,2012,19.60,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Iceland,2013,19.60,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Iceland,2014,19.60,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Iceland,2015,19.60,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Iceland,2022,21.89,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Iceland,2023,21.71,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Iceland,2024,21.37,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2000,1423.95,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2001,1498.07,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2002,1618.33,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2003,1595.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2004,1510.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2005,1421.60,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2006,1407.41,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2007,1410.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2008,1401.52,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2009,1313.14,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2010,1228.70,b,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2011,1272.90,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2012,1155.10,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2013,1194.84,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2014,1155.48,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2015,685.76,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2016,729.64,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2017,716.33,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2018,722.25,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2019,774.33,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2020,783.03,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2021,766.81,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2022,695.00,b,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2023,707.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Italy,2024,785.00,b,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2000,80.90,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2001,82.70,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2002,94.70,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2003,105.20,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2004,104.70,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2005,110.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2006,132.50,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2007,114.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2008,114.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2009,117.90,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2010,115.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2011,139.30,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2012,136.90,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2013,131.30,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2014,134.40,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2015,120.70,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2016,118.70,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2017,112.10,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2018,108.10,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2019,104.10,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2020,107.70,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2021,107.10,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2022,110.44,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2023,107.13,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Lithuania,2024,105.67,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2000,50.96,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2001,51.27,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2002,49.06,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2003,47.88,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2004,49.32,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2005,49.32,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2006,46.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2007,48.53,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2008,48.81,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2009,47.03,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2010,47.25,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2011,46.40,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2012,46.73,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2013,51.28,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2014,50.10,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2015,48.08,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2016,49.19,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2017,45.42,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2018,45.26,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2019,45.17,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2020,45.02,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2021,44.06,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2022,43.18,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2023,41.35,e,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Luxembourg,2024,40.69,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2000,73.20,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2001,43.40,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2002,46.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2003,44.80,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2004,46.90,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2005,58.50,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2006,54.95,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2007,62.25,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2008,59.18,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2009,55.32,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2010,54.38,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2011,53.50,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2012,55.85,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2013,56.29,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2014,60.97,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2015,58.50,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2016,58.19,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2017,55.72,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2018,54.55,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2019,55.75,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2020,57.44,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2021,54.96,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2022,55.20,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, not for slaughter",December,Thousand heads (animals),Latvia,2023,51.78,,
